Outlet_ID,Latitude,Longitude
OUT_00463,7.012821000000001,79.99314000000001
OUT_00464,7.001734,80.000287
OUT_00465,6.7818320000000005,79.923721
OUT_00466,7.009426,79.989562
OUT_00467,6.976508,79.884128
OUT_00468,7.217931,80.03043400000001
OUT_00469,7.003299,80.13682800000001
OUT_00470,7.219129000000001,80.05928300000001
OUT_00471,7.189895,80.144518
OUT_00472,6.779052,80.073272
OUT_00473,6.906347,80.05758800000001
OUT_00474,7.076161,80.02287500000001
OUT_00475,7.152925000000001,79.98180300000001
OUT_00476,7.07483,79.861039
OUT_00477,7.214849,80.075192
OUT_00478,7.192509,80.15537900000001
OUT_00479,7.002427,79.883318
OUT_00480,6.886026,79.99798200000001
OUT_00481,6.992966,80.05989000000001
OUT_00482,7.073143,79.92588400000001
OUT_00483,6.993493,79.95366000000001
OUT_00484,7.122203000000001,79.97036600000001
OUT_00485,6.950939,79.90433800000001
OUT_00486,6.7813550000000005,79.97376200000001
OUT_00487,7.20157,80.01732600000001
OUT_00488,7.264013,79.926546
OUT_00489,6.827651,79.920659
OUT_00490,6.934603,79.90211900000001
OUT_00491,6.963198,79.97044100000001
OUT_00492,7.1913540000000005,80.153204
OUT_00493,6.793469,80.149223
OUT_00494,7.054856,80.02051100000001
OUT_00495,6.9291670000000005,79.9358
OUT_00496,6.913124000000001,80.147925
OUT_00497,7.069492,80.157914
OUT_00498,6.978889000000001,80.15615500000001
OUT_00499,7.008723000000001,80.077245
OUT_00500,6.8441860000000005,80.035904
OUT_00501,7.212985000000001,79.89719600000001
OUT_00502,7.118378,79.998035
OUT_00503,7.0093380000000005,80.152296
OUT_00504,6.920892,79.91896700000001
OUT_00505,6.959134000000001,80.075715
OUT_00506,7.191759,80.08735800000001
OUT_00507,6.832632,80.11418900000001
OUT_00508,6.93395,79.934814
OUT_00509,7.241191000000001,79.863735
OUT_00510,7.124266,79.89833100000001
OUT_00511,,
OUT_00512,7.27691,80.061046
OUT_00513,7.146935,80.108243
OUT_00514,7.188963,80.100755
OUT_00515,6.8223020000000005,80.004288
OUT_00516,6.811005000000001,79.962646
OUT_00517,7.1268780000000005,79.85982700000001
OUT_00518,6.816431000000001,80.008187
OUT_00519,6.814451,79.978862
OUT_00520,7.179741,80.136768
OUT_00521,7.016218,79.925809
OUT_00522,6.956907,80.052345
OUT_00523,7.004973000000001,80.10443000000001
OUT_00524,7.0095860000000005,79.928396
OUT_00525,7.038085000000001,79.900863
OUT_00526,6.857312,80.12259800000001
OUT_00527,6.979223,79.88882400000001
OUT_00528,6.916085000000001,80.070093
OUT_00529,6.9481850000000005,80.140135
OUT_00530,6.842965,80.027495
OUT_00531,7.249492,79.98471500000001
OUT_00532,6.836011,79.870688
OUT_00533,6.780182,79.90808600000001
OUT_00534,6.91722,79.89688000000001
OUT_00535,7.015703,80.048302
OUT_00536,7.028201,79.987819
OUT_00537,6.962907,79.87370700000001
OUT_00538,7.203174000000001,79.921598
OUT_00539,6.885870000000001,80.061344
OUT_00540,6.840862,80.07912900000001
OUT_00541,7.134603,79.917765
OUT_00542,7.189655,80.092605
OUT_00543,6.898944,80.13132100000001
OUT_00544,6.793711,80.07886
OUT_00545,6.782962,79.997229
OUT_00546,6.933932,80.090197
OUT_00547,6.840775000000001,79.863084
OUT_00548,6.910791000000001,79.86326600000001
OUT_00549,6.952048,79.96952200000001
OUT_00550,7.217628,80.060674
OUT_00551,6.923572,79.920128
OUT_00552,7.246689,80.038988
OUT_00553,6.806922,80.14533700000001
OUT_00554,7.050241000000001,80.146831
OUT_00555,7.087867,80.126823
OUT_00556,6.851481000000001,80.101337
OUT_00557,6.950596,80.13324600000001
OUT_00558,7.123,80.06502900000001
OUT_00559,6.800282,79.98269300000001
OUT_00560,7.252536,80.14669300000001
OUT_00561,,
OUT_00562,7.018667000000001,80.127302
OUT_00563,7.204892,79.930593
OUT_00564,7.27541,80.071517
OUT_00565,7.007482,80.13381600000001
OUT_00566,6.785095,80.106817
OUT_00567,7.258068000000001,80.01443800000001
OUT_00568,7.2051110000000005,80.089927
OUT_00569,6.85935,80.02752600000001
OUT_00570,7.195704,80.093326
OUT_00571,6.938835,80.112413
OUT_00572,7.018445000000001,80.05673
OUT_00573,7.237766000000001,80.15597700000001
OUT_00574,6.974229,80.08427900000001
OUT_00575,6.956561000000001,80.09426500000001
OUT_00576,7.1063160000000005,79.93012
OUT_00577,6.79176,80.10994500000001
OUT_00578,6.852089,80.06186500000001
OUT_00579,7.059662,79.98625100000001
OUT_00580,6.993051,80.12912700000001
OUT_00581,7.168183,80.00090100000001
OUT_00582,,
OUT_00583,6.812504000000001,80.140235
OUT_00584,7.195913,79.95765700000001
OUT_00585,7.190394,80.012698
OUT_00586,6.990614,79.86927100000001
OUT_00587,7.073216,79.876399
OUT_00588,6.879789000000001,79.861027
OUT_00589,6.873559,79.951025
OUT_00590,7.202213,79.984789
OUT_00591,6.904407,79.93943200000001
OUT_00592,6.980876,79.924147
OUT_00593,6.968345,79.982341
OUT_00594,7.168316,80.03313200000001
OUT_00595,6.958855000000001,80.142763
OUT_00596,6.829258,80.012156
OUT_00597,7.191753,80.06716300000001
OUT_00598,6.840563,80.11314100000001
OUT_00599,6.8490850000000005,79.92201800000001
OUT_00600,,
OUT_00601,7.01925,80.010002
OUT_00602,6.783709,80.06911000000001
OUT_00603,7.0574900000000005,80.00832600000001
OUT_00604,6.9927980000000005,79.95065000000001
OUT_00605,7.054354,79.976966
OUT_00606,7.116576,80.04550900000001
OUT_00607,7.176341,79.93314000000001
OUT_00608,7.231044000000001,79.861647
OUT_00609,6.931388,79.96388800000001
OUT_00610,7.216992,80.039651
OUT_00611,7.120722000000001,79.95773700000001
OUT_00612,7.098867,80.05944400000001
OUT_00613,7.078551,80.15510900000001
OUT_00614,6.78374,79.993035
OUT_00615,7.267479000000001,80.02464900000001
OUT_00616,6.951262000000001,79.97728400000001
OUT_00617,7.148081,80.04721
OUT_00618,7.07568,79.90963300000001
OUT_00619,6.824033,80.03771300000001
OUT_00620,6.785555,80.14750500000001
OUT_00621,7.114028,80.033067
OUT_00622,6.865041000000001,79.89312000000001
OUT_00623,7.247529,79.860005
OUT_00624,6.803244,80.04624600000001
OUT_00625,7.003127,80.145274
OUT_00626,7.266503,79.888568
OUT_00627,7.223029,79.88329
OUT_00628,7.034363,79.98951500000001
OUT_00629,7.096844,79.93060700000001
OUT_00630,6.803009,80.131456
OUT_00631,6.9017800000000005,79.87675800000001
OUT_00632,7.114436,79.882345
OUT_00633,7.189492,80.13781300000001
OUT_00634,7.034806000000001,79.93400700000001
OUT_00635,6.9635560000000005,80.13423
OUT_00636,7.210597,80.13257700000001
OUT_00637,7.005173,80.04707400000001
OUT_00638,7.027716,80.01850800000001
OUT_00639,7.190372,79.945715
OUT_00640,7.073116000000001,79.98029000000001
OUT_00641,6.918519,80.071888
OUT_00642,6.857746000000001,79.90613900000001
OUT_00643,7.151388,80.07417000000001
OUT_00644,6.922594,79.95094200000001
OUT_00645,6.956443,79.96413700000001
OUT_00646,7.254408000000001,79.956023
OUT_00647,6.937304,80.129068
OUT_00648,6.874932,80.115645
OUT_00649,7.008922,79.98235500000001
OUT_00650,7.114823,79.911776
OUT_00651,6.860642,79.858598
OUT_00652,6.926393,80.02041100000001
OUT_00653,7.218831000000001,79.89444900000001
OUT_00654,6.883947,79.951301
OUT_00655,6.945837,80.082817
OUT_00656,6.992472,80.020272
OUT_00657,7.028056,79.981587
OUT_00658,6.835697000000001,80.039691
OUT_00659,7.034142,79.89228600000001
OUT_00660,7.031903000000001,79.98378100000001
OUT_00661,7.114623,79.98043600000001
OUT_00662,6.904636,79.860994
OUT_00663,7.188694,80.11099800000001
OUT_00664,7.003647,79.91303300000001
OUT_00665,6.81585,79.974348
OUT_00666,6.8114870000000005,80.121205
OUT_00667,6.811282,80.05249500000001
OUT_00668,6.9947360000000005,80.157155
OUT_00669,6.95326,79.96976000000001
OUT_00670,6.962741,79.87159600000001
OUT_00671,6.886834,80.056505
OUT_00672,7.164405,80.02252600000001
OUT_00673,7.052016,80.014322
OUT_00674,6.848162,80.059347
OUT_00675,7.223205,80.082993
OUT_00676,7.105066,80.12473800000001
OUT_00677,6.931452,79.98249100000001
OUT_00678,,
OUT_00679,7.150877,80.025378
OUT_00680,7.188915000000001,80.05585300000001
OUT_00681,7.096381,80.08247
OUT_00682,7.009557,79.94153700000001
OUT_00683,7.108984,80.10248200000001
OUT_00684,7.164831,80.082352
OUT_00685,6.910002,79.982572
OUT_00686,7.111424,79.954908
OUT_00687,7.22848,80.15684700000001
OUT_00688,7.066351,79.87817700000001
OUT_00689,7.152092000000001,80.10000000000001
OUT_00690,6.7981750000000005,79.981357
OUT_00691,7.202590000000001,79.979804
OUT_00692,6.785871,79.863145
OUT_00693,7.196560000000001,80.043858
OUT_00694,6.979167,79.97517800000001
OUT_00695,7.1160630000000005,79.89953100000001
OUT_00696,7.242570000000001,79.96057200000001
OUT_00697,6.99953,80.00624400000001
OUT_00698,7.074579,79.87400400000001
OUT_00699,7.209821000000001,79.891019
OUT_00700,7.100128000000001,80.15027400000001
OUT_00701,7.077651,79.91180700000001
OUT_00702,7.252372,79.876181
OUT_00703,7.127820000000001,80.109446
OUT_00704,7.097516000000001,80.14406100000001
OUT_00705,7.099289000000001,79.881567
OUT_00706,6.8039950000000005,79.867523
OUT_00707,6.901143,80.06520400000001
OUT_00708,7.119727,79.97063200000001
OUT_00709,6.8782760000000005,79.92286800000001
OUT_00710,7.010505,80.112216
OUT_00711,7.265672,80.103092
OUT_00712,6.970799,79.87931
OUT_00713,7.249192,79.880446
OUT_00714,6.861011,79.892329
OUT_00715,6.894253,79.896904
OUT_00716,6.8092820000000005,79.921152
OUT_00717,7.210329000000001,79.90447800000001
OUT_00718,7.059704,80.099141
OUT_00719,6.933845000000001,79.85894200000001
OUT_00720,7.270117,79.976712
OUT_00721,6.873363,79.962119
OUT_00722,7.209101,79.95216300000001
OUT_00723,7.24821,79.86274700000001
